event_id,year,state,county_fips,county_name,event_type,wind_speed_mph,hail_size_inches,flood_depth_feet,storm_duration_hours,property_damage_usd
NOAA20132203301,2013,LA,22033,East Baton Rouge,Flash Flood,135.2,0.0,3.99,0.9,605526
NOAA20132203302,2013,LA,22033,East Baton Rouge,Flash Flood,65.8,0.0,2.91,7.3,7285
NOAA20132203303,2013,LA,22033,East Baton Rouge,Hurricane (Typhoon),129.2,0.0,3.75,8.0,62633
NOAA20132203304,2013,LA,22033,East Baton Rouge,Flash Flood,97.4,0.0,3.46,7.6,24942
NOAA20132203305,2013,LA,22033,East Baton Rouge,Hurricane (Typhoon),113.2,0.0,2.04,4.1,3932
NOAA20132203306,2013,LA,22033,East Baton Rouge,Hurricane (Typhoon),115.5,0.0,2.76,5.0,6822
NOAA20132203307,2013,LA,22033,East Baton Rouge,Flash Flood,128.9,0.0,3.13,11.3,433455
NOAA20132207100,2013,LA,22071,Orleans,Hurricane (Typhoon),135.1,0.0,4.06,5.9,15420
NOAA20132207101,2013,LA,22071,Orleans,Hurricane (Typhoon),93.5,0.0,6.07,2.0,298266
NOAA20132207102,2013,LA,22071,Orleans,Thunderstorm Wind,95.4,0.0,0.0,5.0,13266
NOAA20132207103,2013,LA,22071,Orleans,Thunderstorm Wind,98.8,0.0,0.0,9.3,57186
NOAA20132207104,2013,LA,22071,Orleans,Thunderstorm Wind,104.1,0.0,0.0,3.6,88222
NOAA20132207105,2013,LA,22071,Orleans,Hurricane (Typhoon),137.9,0.0,3.0,1.9,50135
NOAA20132207106,2013,LA,22071,Orleans,Flash Flood,129.7,0.0,4.14,3.9,242253
NOAA20132207107,2013,LA,22071,Orleans,Thunderstorm Wind,73.6,0.0,0.0,2.9,62118
NOAA20132207108,2013,LA,22071,Orleans,Thunderstorm Wind,105.5,0.0,0.0,4.4,14844
NOAA20132608100,2013,MI,26081,Kent,Thunderstorm Wind,76.3,0.0,0.0,10.1,104315
NOAA20132608101,2013,MI,26081,Kent,Flash Flood,57.4,0.0,1.24,1.7,9783
NOAA20132608102,2013,MI,26081,Kent,Thunderstorm Wind,41.0,0.0,0.0,4.3,40409
NOAA20132608103,2013,MI,26081,Kent,Thunderstorm Wind,36.7,0.0,0.0,5.3,26240
NOAA20132608104,2013,MI,26081,Kent,Thunderstorm Wind,55.4,0.0,0.0,3.3,3903
NOAA20132608105,2013,MI,26081,Kent,Thunderstorm Wind,82.3,0.0,0.0,11.0,115866
NOAA20132608106,2013,MI,26081,Kent,Thunderstorm Wind,43.9,0.0,0.0,9.6,4797
NOAA20132608107,2013,MI,26081,Kent,Thunderstorm Wind,56.3,0.0,0.0,10.9,154926
NOAA20132608108,2013,MI,26081,Kent,Thunderstorm Wind,62.7,0.0,0.0,3.6,87014
NOAA20132608109,2013,MI,26081,Kent,Flash Flood,34.8,0.0,0,8.4,3314
NOAA20132608110,2013,MI,26081,Kent,Thunderstorm Wind,77.8,0.0,0.0,6.6,19031
NOAA20132608111,2013,MI,26081,Kent,Winter Storm,47.4,0.0,0.0,11.3,25431
NOAA20132608112,2013,MI,26081,Kent,Winter Storm,63.7,0.0,0.0,8.3,5583
NOAA20132608113,2013,MI,26081,Kent,Thunderstorm Wind,58.0,0.0,0.0,11.7,15931
NOAA20132608114,2013,MI,26081,Kent,Winter Storm,58.1,0.0,0.0,3.0,14496
NOAA20132700300,2013,MN,27003,Anoka,Hail,114.3,1.22,0.0,10.5,208734
NOAA20132700301,2013,MN,27003,Anoka,Tornado,69.5,2.26,0.0,6.6,2626
NOAA20132700302,2013,MN,27003,Anoka,Hail,83.2,1.07,0.0,4.1,74694
NOAA20132700303,2013,MN,27003,Anoka,Hail,80.8,1.78,0.0,10.8,132277
NOAA20132705300,2013,MN,27053,Hennepin,Hail,128.5,0.93,0.0,9.0,51104
NOAA20132705301,2013,MN,27053,Hennepin,Hail,87.4,2.16,0.0,6.6,687581
NOAA20132705302,2013,MN,27053,Hennepin,Hail,56.9,0.72,0.0,6.3,5019
NOAA20132804900,2013,MS,28049,Hinds,Thunderstorm Wind,132.7,0.0,0.0,3.0,445683
NOAA20132804901,2013,MS,28049,Hinds,Tornado,113.7,1.57,0.0,9.1,24078
NOAA20132804902,2013,MS,28049,Hinds,Tornado,114.9,0.85,0.0,3.9,129322
NOAA20132804903,2013,MS,28049,Hinds,Thunderstorm Wind,75.2,0.0,0.0,7.8,18169
NOAA20132804904,2013,MS,28049,Hinds,Tornado,82.0,1.73,0.0,8.6,9553
NOAA20132804905,2013,MS,28049,Hinds,Tornado,101.3,1.05,0.0,1.9,129053
NOAA20132804906,2013,MS,28049,Hinds,Thunderstorm Wind,124.2,0.0,0.0,11.2,18410
NOAA20132804907,2013,MS,28049,Hinds,Tornado,71.0,1.01,0.0,9.1,405564
NOAA20132804908,2013,MS,28049,Hinds,Hail,97.5,1.4,0.0,7.4,18514
NOAA20132804909,2013,MS,28049,Hinds,Tornado,113.6,0.75,0.0,5.3,8569
NOAA20132804910,2013,MS,28049,Hinds,Tornado,117.0,2.71,0.0,6.4,9181
NOAA20132804911,2013,MS,28049,Hinds,Thunderstorm Wind,123.0,0.0,0.0,6.2,24331
NOAA20132909500,2013,MO,29095,Jackson,Thunderstorm Wind,91.1,0.0,0.0,6.1,1703
NOAA20132909501,2013,MO,29095,Jackson,Thunderstorm Wind,96.0,0.0,0.0,2.6,147919
NOAA20132909502,2013,MO,29095,Jackson,Tornado,105.6,3.22,0.0,0.7,38168
NOAA20132909503,2013,MO,29095,Jackson,Hail,104.5,1.62,0.0,10.6,67621
NOAA20132909504,2013,MO,29095,Jackson,Tornado,49.3,1.02,0.0,8.8,24465
NOAA20132909505,2013,MO,29095,Jackson,Thunderstorm Wind,98.7,0.0,0.0,3.0,9137
NOAA20132909506,2013,MO,29095,Jackson,Hail,91.7,1.83,0.0,11.6,18822
NOAA20132909507,2013,MO,29095,Jackson,Thunderstorm Wind,109.8,0.0,0.0,2.3,137566
NOAA20132909508,2013,MO,29095,Jackson,Tornado,71.7,1.56,0.0,7.2,37786
NOAA20132909509,2013,MO,29095,Jackson,Tornado,84.3,2.26,0.0,3.5,34025
NOAA20133105500,2013,NE,31055,Douglas,Tornado,98.1,1.21,0.0,2.8,246397
NOAA20133105501,2013,NE,31055,Douglas,Hail,62.1,1.7,0.0,0.9,17180
NOAA20133105502,2013,NE,31055,Douglas,Hail,107.6,2.27,0.0,4.6,27387
NOAA20133105503,2013,NE,31055,Douglas,Hail,81.2,1.69,0.0,12.0,47584
NOAA20133105504,2013,NE,31055,Douglas,Tornado,110.8,1.51,0.0,1.8,58952
NOAA20133105505,2013,NE,31055,Douglas,Hail,83.4,2.48,0.0,3.5,109383
NOAA20133105506,2013,NE,31055,Douglas,Tornado,121.6,2.79,0.0,0.7,94769
NOAA20133105507,2013,NE,31055,Douglas,Thunderstorm Wind,94.8,0.0,0.0,11.4,143700
NOAA20133105508,2013,NE,31055,Douglas,Hail,74.9,2.05,0.0,9.8,102880
NOAA20133105509,2013,NE,31055,Douglas,Hail,51.1,2.65,0.0,6.2,3350
NOAA20133105510,2013,NE,31055,Douglas,Hail,116.9,1.75,0.0,5.1,43590
NOAA20133200300,2013,NV,32003,Clark,Flash Flood,35.6,0.0,0.61,9.6,14650
NOAA20133200301,2013,NV,32003,Clark,Flash Flood,59.4,0.0,0.51,7.3,37152
NOAA20133200302,2013,NV,32003,Clark,Winter Storm,72.2,0.0,0.0,6.8,17338
NOAA20133200303,2013,NV,32003,Clark,Flash Flood,49.4,0.0,0.5,7.5,55691
NOAA20133200304,2013,NV,32003,Clark,Thunderstorm Wind,34.3,0.0,0.0,0.9,5554
NOAA20133200305,2013,NV,32003,Clark,Thunderstorm Wind,32.1,0.0,0.0,0.5,2701
NOAA20133200306,2013,NV,32003,Clark,Flash Flood,68.1,0.0,1.23,2.3,43020
NOAA20133401300,2013,NJ,34013,Essex,Winter Storm,32.5,0.0,0.0,9.7,4358
NOAA20133401301,2013,NJ,34013,Essex,Flash Flood,50.5,0.0,1.64,0.7,54038
NOAA20133401302,2013,NJ,34013,Essex,Thunderstorm Wind,23.9,0.0,0.0,4.4,35069
NOAA20133401303,2013,NJ,34013,Essex,Winter Storm,72.4,0.0,0.0,7.6,47731
NOAA20133401304,2013,NJ,34013,Essex,Thunderstorm Wind,43.9,0.0,0.0,5.0,33071
NOAA20133401305,2013,NJ,34013,Essex,Thunderstorm Wind,55.5,0.0,0.0,5.5,13945
NOAA20133401306,2013,NJ,34013,Essex,Flash Flood,30.0,0.0,0.01,7.0,139518
NOAA20133602900,2013,NY,36029,Erie,Flash Flood,92.8,0.0,1.71,7.9,18978
NOAA20133602901,2013,NY,36029,Erie,Winter Storm,72.1,0.0,0.0,6.1,12612
NOAA20133602902,2013,NY,36029,Erie,Thunderstorm Wind,94.4,0.0,0.0,10.1,41136
NOAA20133602903,2013,NY,36029,Erie,Winter Storm,72.2,0.0,0.0,10.3,28478
NOAA20133602904,2013,NY,36029,Erie,Winter Storm,27.2,0.0,0.0,6.8,16720
NOAA20133602905,2013,NY,36029,Erie,Winter Storm,53.0,0.0,0.0,11.2,30780
NOAA20133602906,2013,NY,36029,Erie,Flash Flood,63.5,0.0,0.87,4.9,18497
NOAA20133605900,2013,NY,36059,Nassau,Winter Storm,120.5,0.0,0.0,5.2,23688
NOAA20133605901,2013,NY,36059,Nassau,Thunderstorm Wind,28.0,0.0,0.0,4.9,4255
NOAA20133605902,2013,NY,36059,Nassau,Flash Flood,37.7,0.0,0,9.3,11352
NOAA20133605903,2013,NY,36059,Nassau,Flash Flood,59.8,0.0,0.04,8.0,16258
NOAA20133605904,2013,NY,36059,Nassau,Winter Storm,23.5,0.0,0.0,9.1,1640
NOAA20133605905,2013,NY,36059,Nassau,Winter Storm,19.4,0.0,0.0,3.2,81195
NOAA20133605906,2013,NY,36059,Nassau,Winter Storm,51.5,0.0,0.0,9.4,8968
NOAA20133605907,2013,NY,36059,Nassau,Winter Storm,49.6,0.0,0.0,7.9,29321
NOAA20133605908,2013,NY,36059,Nassau,Winter Storm,40.7,0.0,0.0,10.6,30160
NOAA20133605909,2013,NY,36059,Nassau,Thunderstorm Wind,58.9,0.0,0.0,3.2,77240
NOAA20133610300,2013,NY,36103,Suffolk,Flash Flood,48.7,0.0,0.52,6.6,6439
NOAA20133711900,2013,NC,37119,Mecklenburg,Hail,69.2,0.85,0.0,7.5,9417
NOAA20133711901,2013,NC,37119,Mecklenburg,Hail,107.2,0.94,0.0,8.5,6582
NOAA20133711902,2013,NC,37119,Mecklenburg,Hail,83.9,1.56,0.0,11.6,1959
NOAA20133711903,2013,NC,37119,Mecklenburg,Tornado,81.0,1.25,0.0,1.7,27327
NOAA20133711904,2013,NC,37119,Mecklenburg,Tornado,54.2,1.36,0.0,2.9,22383
NOAA20133711905,2013,NC,37119,Mecklenburg,Hail,54.3,0,0.0,11.5,18497
NOAA20133711906,2013,NC,37119,Mecklenburg,Thunderstorm Wind,81.9,0.0,0.0,11.4,115129
NOAA20133903500,2013,OH,39035,Cuyahoga,Winter Storm,47.4,0.0,0.0,4.4,215295
NOAA20133903501,2013,OH,39035,Cuyahoga,Thunderstorm Wind,48.3,0.0,0.0,1.1,8611
NOAA20133903502,2013,OH,39035,Cuyahoga,Flash Flood,37.0,0.0,1.15,6.6,46816
NOAA20133903503,2013,OH,39035,Cuyahoga,Thunderstorm Wind,13.9,0.0,0.0,3.5,31047
NOAA20133903504,2013,OH,39035,Cuyahoga,Winter Storm,96.9,0.0,0.0,5.9,15564
NOAA20133903505,2013,OH,39035,Cuyahoga,Flash Flood,30.1,0.0,1.17,3.6,105545
NOAA20133903506,2013,OH,39035,Cuyahoga,Thunderstorm Wind,62.6,0.0,0.0,9.8,8325
NOAA20133903507,2013,OH,39035,Cuyahoga,Winter Storm,56.1,0.0,0.0,8.4,22335
NOAA20133903508,2013,OH,39035,Cuyahoga,Flash Flood,81.3,0.0,0.89,6.6,10016
NOAA20133903509,2013,OH,39035,Cuyahoga,Thunderstorm Wind,29.4,0.0,0.0,11.0,65255
NOAA20133903510,2013,OH,39035,Cuyahoga,Thunderstorm Wind,63.4,0.0,0.0,7.4,4696
NOAA20133903511,2013,OH,39035,Cuyahoga,Thunderstorm Wind,77.9,0.0,0.0,2.0,38098
NOAA20133903512,2013,OH,39035,Cuyahoga,Winter Storm,38.5,0.0,0.0,7.9,20467
NOAA20133904900,2013,OH,39049,Franklin,Thunderstorm Wind,48.2,0.0,0.0,11.0,10001
NOAA20133904901,2013,OH,39049,Franklin,Tornado,59.4,1.53,0.0,8.5,58129
NOAA20133904902,2013,OH,39049,Franklin,Tornado,84.8,0.62,0.0,7.9,36275
NOAA20133904903,2013,OH,39049,Franklin,Thunderstorm Wind,103.4,0.0,0.0,9.3,88060
NOAA20133904904,2013,OH,39049,Franklin,Tornado,72.0,1.21,0.0,2.8,106375
NOAA20134010900,2013,OK,40109,Oklahoma,Thunderstorm Wind,65.8,0.0,0.0,8.1,18363
NOAA20134010901,2013,OK,40109,Oklahoma,Thunderstorm Wind,122.8,0.0,0.0,6.0,66189
NOAA20134010902,2013,OK,40109,Oklahoma,Thunderstorm Wind,122.6,0.0,0.0,10.5,65080
NOAA20134010903,2013,OK,40109,Oklahoma,Hail,121.1,2.93,0.0,9.0,11144
NOAA20134014300,2013,OK,40143,Tulsa,Tornado,87.8,3.4,0.0,10.0,260772
NOAA20134014301,2013,OK,40143,Tulsa,Tornado,84.8,2.23,0.0,9.0,20397
NOAA20134014302,2013,OK,40143,Tulsa,Thunderstorm Wind,107.1,0.0,0.0,7.7,104382
NOAA20134014303,2013,OK,40143,Tulsa,Hail,100.6,1.59,0.0,1.9,35122
NOAA20134014304,2013,OK,40143,Tulsa,Tornado,76.0,2.88,0.0,11.4,65566
NOAA20134105100,2013,OR,41051,Multnomah,Thunderstorm Wind,56.0,0.0,0.0,10.0,11224
NOAA20134105101,2013,OR,41051,Multnomah,Flash Flood,98.8,0.0,0,11.8,130944
NOAA20134105102,2013,OR,41051,Multnomah,Flash Flood,90.7,0.0,0.98,9.7,72920
NOAA20134105103,2013,OR,41051,Multnomah,Thunderstorm Wind,6.6,0.0,0.0,0.8,4394
NOAA20134105104,2013,OR,41051,Multnomah,Winter Storm,64.3,0.0,0.0,0.8,1228
NOAA20134105105,2013,OR,41051,Multnomah,Winter Storm,42.6,0.0,0.0,0.9,77402
NOAA20134105106,2013,OR,41051,Multnomah,Winter Storm,39.9,0.0,0.0,11.0,6052
NOAA20134105107,2013,OR,41051,Multnomah,Flash Flood,68.2,0.0,0,7.2,41991
NOAA20134210100,2013,PA,42101,Philadelphia,Flash Flood,66.7,0.0,0.09,8.3,1378
NOAA20134210101,2013,PA,42101,Philadelphia,Flash Flood,74.1,0.0,0,6.1,92168
NOAA20134210102,2013,PA,42101,Philadelphia,Winter Storm,73.2,0.0,0.0,3.7,11289
NOAA20134210103,2013,PA,42101,Philadelphia,Thunderstorm Wind,40.6,0.0,0.0,6.3,7334
NOAA20134504500,2013,SC,45045,Greenville,Tornado,57.6,1.42,0.0,1.4,222281
NOAA20134504501,2013,SC,45045,Greenville,Thunderstorm Wind,52.7,0.0,0.0,1.1,28104
NOAA20134504502,2013,SC,45045,Greenville,Tornado,77.7,0,0.0,4.3,8101
NOAA20134504503,2013,SC,45045,Greenville,Hail,59.1,1.89,0.0,4.4,490711
NOAA20134504504,2013,SC,45045,Greenville,Tornado,56.8,0.88,0.0,1.8,54397
NOAA20134703700,2013,TN,47037,Davidson,Tornado,91.4,1.29,0.0,3.8,20329
NOAA20134703701,2013,TN,47037,Davidson,Hail,108.0,1.99,0.0,11.2,33169
NOAA20134703702,2013,TN,47037,Davidson,Tornado,76.9,1.83,0.0,4.7,19012
NOAA20134703703,2013,TN,47037,Davidson,Thunderstorm Wind,38.3,0.0,0.0,6.3,70118
NOAA20134703704,2013,TN,47037,Davidson,Hail,68.2,1.56,0.0,5.6,218908
NOAA20134703705,2013,TN,47037,Davidson,Hail,82.3,2.24,0.0,2.6,8964
NOAA20134703706,2013,TN,47037,Davidson,Thunderstorm Wind,90.9,0.0,0.0,10.3,608696
NOAA20134703707,2013,TN,47037,Davidson,Thunderstorm Wind,109.0,0.0,0.0,6.0,51102
NOAA20134703708,2013,TN,47037,Davidson,Hail,102.3,1.54,0.0,4.3,58929
NOAA20134703709,2013,TN,47037,Davidson,Tornado,84.1,0.52,0.0,3.5,36156
NOAA20134703710,2013,TN,47037,Davidson,Tornado,51.1,0.82,0.0,8.1,24849
NOAA20134715700,2013,TN,47157,Shelby,Thunderstorm Wind,101.1,0.0,0.0,11.2,137454
NOAA20134715701,2013,TN,47157,Shelby,Hail,62.5,0.54,0.0,4.8,12502
NOAA20134715702,2013,TN,47157,Shelby,Thunderstorm Wind,57.2,0.0,0.0,5.1,14109
NOAA20134715703,2013,TN,47157,Shelby,Thunderstorm Wind,91.5,0.0,0.0,8.5,23081
NOAA20134715704,2013,TN,47157,Shelby,Tornado,92.7,1.21,0.0,3.8,24744
NOAA20134715705,2013,TN,47157,Shelby,Hail,71.5,2.23,0.0,4.4,25083
NOAA20134802900,2013,TX,48029,Bexar,Thunderstorm Wind,83.2,0.0,0.0,9.6,228990
NOAA20134802901,2013,TX,48029,Bexar,Thunderstorm Wind,79.9,0.0,0.0,9.9,104517
NOAA20134802902,2013,TX,48029,Bexar,Thunderstorm Wind,89.7,0.0,0.0,11.9,77937
NOAA20134802903,2013,TX,48029,Bexar,Tornado,56.3,2.84,0.0,3.9,47364
NOAA20134802904,2013,TX,48029,Bexar,Hail,66.1,1.6,0.0,7.2,9152
NOAA20134802905,2013,TX,48029,Bexar,Hail,91.3,1.29,0.0,11.6,454393
NOAA20134802906,2013,TX,48029,Bexar,Thunderstorm Wind,113.5,0.0,0.0,11.6,61083
NOAA20134802907,2013,TX,48029,Bexar,Thunderstorm Wind,92.4,0.0,0.0,7.9,12731
NOAA20134802908,2013,TX,48029,Bexar,Tornado,88.9,2.54,0.0,1.7,103956
NOAA20134802909,2013,TX,48029,Bexar,Hail,80.4,2.4,0.0,7.5,5539
NOAA20134811300,2013,TX,48113,Dallas,Tornado,108.2,1.98,0.0,1.0,313125
NOAA20134811301,2013,TX,48113,Dallas,Tornado,103.5,2.33,0.0,8.0,428184
NOAA20134811302,2013,TX,48113,Dallas,Tornado,97.5,2.89,0.0,11.5,43464
NOAA20134811303,2013,TX,48113,Dallas,Thunderstorm Wind,110.7,0.0,0.0,9.4,45978
NOAA20134811304,2013,TX,48113,Dallas,Thunderstorm Wind,121.6,0.0,0.0,9.0,69120
NOAA20134811305,2013,TX,48113,Dallas,Tornado,66.7,3.25,0.0,9.0,25281
NOAA20134811306,2013,TX,48113,Dallas,Thunderstorm Wind,103.1,0.0,0.0,2.2,131856
NOAA20134811307,2013,TX,48113,Dallas,Hail,91.7,3.78,0.0,2.7,72266
NOAA20134814100,2013,TX,48141,El Paso,Flash Flood,51.5,0.0,0.2,8.0,28997
NOAA20134814101,2013,TX,48141,El Paso,Winter Storm,79.0,0.0,0.0,6.0,102996
NOAA20134820100,2013,TX,48201,Harris,Flash Flood,108.8,0.0,1.95,4.0,244658
NOAA20134820101,2013,TX,48201,Harris,Hurricane (Typhoon),111.9,0.0,3.69,7.6,38487
NOAA20134820102,2013,TX,48201,Harris,Flash Flood,154.5,0.0,2.85,4.1,11520
NOAA20134820103,2013,TX,48201,Harris,Thunderstorm Wind,137.3,0.0,0.0,11.3,240689
NOAA20134820104,2013,TX,48201,Harris,Hurricane (Typhoon),119.5,0.0,1.5,11.3,141008
NOAA20134820105,2013,TX,48201,Harris,Hurricane (Typhoon),100.0,0.0,3.99,12.0,131358
NOAA20134843900,2013,TX,48439,Tarrant,Hail,134.5,3.01,0.0,9.6,6597
NOAA20134843901,2013,TX,48439,Tarrant,Tornado,67.0,3.53,0.0,3.6,38674
NOAA20134843902,2013,TX,48439,Tarrant,Hail,85.9,2.58,0.0,6.1,50579
NOAA20134843903,2013,TX,48439,Tarrant,Thunderstorm Wind,105.3,0.0,0.0,8.3,8294
NOAA20134843904,2013,TX,48439,Tarrant,Thunderstorm Wind,120.3,0.0,0.0,11.9,399355
NOAA20134843905,2013,TX,48439,Tarrant,Hail,74.6,3.04,0.0,4.3,64803
NOAA20134843906,2013,TX,48439,Tarrant,Thunderstorm Wind,96.2,0.0,0.0,8.3,40434
NOAA20134843907,2013,TX,48439,Tarrant,Tornado,143.1,1.49,0.0,10.0,62657
NOAA20134843908,2013,TX,48439,Tarrant,Tornado,135.7,2.53,0.0,4.4,155481
NOAA20134843909,2013,TX,48439,Tarrant,Thunderstorm Wind,74.8,0.0,0.0,5.4,7397
NOAA20134843910,2013,TX,48439,Tarrant,Thunderstorm Wind,72.2,0.0,0.0,11.6,2833
NOAA20134843911,2013,TX,48439,Tarrant,Thunderstorm Wind,94.2,0.0,0.0,2.2,355026
NOAA20134843912,2013,TX,48439,Tarrant,Thunderstorm Wind,97.7,0.0,0.0,3.4,1318159
NOAA20134843913,2013,TX,48439,Tarrant,Hail,109.0,2.71,0.0,7.8,12250
NOAA20134903500,2013,UT,49035,Salt Lake,Thunderstorm Wind,57.3,0.0,0.0,4.1,83152
NOAA20134903501,2013,UT,49035,Salt Lake,Winter Storm,64.5,0.0,0.0,2.7,14565
NOAA20134903502,2013,UT,49035,Salt Lake,Winter Storm,59.0,0.0,0.0,6.3,8311
NOAA20134903503,2013,UT,49035,Salt Lake,Winter Storm,47.8,0.0,0.0,3.7,6299
NOAA20134903504,2013,UT,49035,Salt Lake,Thunderstorm Wind,43.9,0.0,0.0,5.1,32028
NOAA20134903505,2013,UT,49035,Salt Lake,Winter Storm,53.0,0.0,0.0,4.7,10928
NOAA20134903506,2013,UT,49035,Salt Lake,Winter Storm,44.5,0.0,0.0,9.5,173211
NOAA20135105900,2013,VA,51059,Fairfax,Winter Storm,41.9,0.0,0.0,0.7,81353
NOAA20135105901,2013,VA,51059,Fairfax,Winter Storm,74.8,0.0,0.0,5.4,37764
NOAA20135105902,2013,VA,51059,Fairfax,Flash Flood,89.1,0.0,0.7,6.1,282723
NOAA20135105903,2013,VA,51059,Fairfax,Flash Flood,61.3,0.0,0.79,1.4,38644
NOAA20135105904,2013,VA,51059,Fairfax,Thunderstorm Wind,66.5,0.0,0.0,1.8,40136
NOAA20135105905,2013,VA,51059,Fairfax,Flash Flood,66.9,0.0,0,5.8,14885
NOAA20135105906,2013,VA,51059,Fairfax,Thunderstorm Wind,77.7,0.0,0.0,7.5,33273
NOAA20135105907,2013,VA,51059,Fairfax,Thunderstorm Wind,66.5,0.0,0.0,2.6,26205
NOAA20135303300,2013,WA,53033,King,Thunderstorm Wind,37.3,0.0,0.0,5.1,13309
NOAA20135303301,2013,WA,53033,King,Thunderstorm Wind,47.7,0.0,0.0,4.4,1572
NOAA20135303302,2013,WA,53033,King,Thunderstorm Wind,66.9,0.0,0.0,8.3,5521
NOAA20135303303,2013,WA,53033,King,Winter Storm,70.0,0.0,0.0,4.1,10799
NOAA20135303304,2013,WA,53033,King,Winter Storm,56.2,0.0,0.0,11.1,31276
NOAA20135303305,2013,WA,53033,King,Winter Storm,71.8,0.0,0.0,1.4,56199
NOAA20135303306,2013,WA,53033,King,Flash Flood,48.2,0.0,0,2.8,10124
NOAA20135303307,2013,WA,53033,King,Thunderstorm Wind,57.2,0.0,0.0,7.1,4576
NOAA20135303308,2013,WA,53033,King,Thunderstorm Wind,90.6,0.0,0.0,3.6,15442
NOAA20135507900,2013,WI,55079,Milwaukee,Flash Flood,104.8,0.0,0.21,5.3,49412
NOAA20135507901,2013,WI,55079,Milwaukee,Flash Flood,50.0,0.0,0.29,10.4,43307
NOAA20135507902,2013,WI,55079,Milwaukee,Thunderstorm Wind,59.2,0.0,0.0,3.5,320733
NOAA20135507903,2013,WI,55079,Milwaukee,Winter Storm,83.5,0.0,0.0,11.2,28231
NOAA20135507904,2013,WI,55079,Milwaukee,Thunderstorm Wind,65.7,0.0,0.0,1.3,19449
NOAA20135507905,2013,WI,55079,Milwaukee,Winter Storm,66.6,0.0,0.0,0.9,22354
NOAA20135507906,2013,WI,55079,Milwaukee,Thunderstorm Wind,70.0,0.0,0.0,4.7,15690
NOAA20135507907,2013,WI,55079,Milwaukee,Flash Flood,82.1,0.0,0,8.5,4991
NOAA20140107300,2014,AL,01073,Jefferson,Thunderstorm Wind,143.2,0.0,0.0,10.8,29509
NOAA20140107301,2014,AL,01073,Jefferson,Hail,103.6,2.84,0.0,1.6,32997
NOAA20140107302,2014,AL,01073,Jefferson,Tornado,109.3,1.78,0.0,9.9,18350
NOAA20140107303,2014,AL,01073,Jefferson,Tornado,110.6,2.57,0.0,10.1,26883
NOAA20140107304,2014,AL,01073,Jefferson,Tornado,143.6,2.32,0.0,1.6,483902
NOAA20140107305,2014,AL,01073,Jefferson,Hail,70.3,1.56,0.0,4.9,31214
NOAA20140107306,2014,AL,01073,Jefferson,Tornado,110.0,3.3,0.0,3.2,134191
NOAA20140107307,2014,AL,01073,Jefferson,Thunderstorm Wind,132.8,0.0,0.0,9.3,40515
NOAA20140109700,2014,AL,01097,Mobile,Flash Flood,106.8,0.0,1.58,3.3,97800
NOAA20140109701,2014,AL,01097,Mobile,Thunderstorm Wind,97.9,0.0,0.0,11.9,23888
NOAA20140109702,2014,AL,01097,Mobile,Thunderstorm Wind,80.8,0.0,0.0,3.5,20666
NOAA20140109703,2014,AL,01097,Mobile,Hurricane (Typhoon),110.8,0.0,2.26,11.2,243631
NOAA20140109704,2014,AL,01097,Mobile,Thunderstorm Wind,84.9,0.0,0.0,11.2,32198
NOAA20140109705,2014,AL,01097,Mobile,Flash Flood,154.8,0.0,0.18,10.4,96655
NOAA20140109706,2014,AL,01097,Mobile,Flash Flood,146.2,0.0,4.38,2.6,6841
NOAA20140109707,2014,AL,01097,Mobile,Thunderstorm Wind,83.8,0.0,0.0,11.7,305153
NOAA20140401300,2014,AZ,04013,Maricopa,Winter Storm,45.7,0.0,0.0,7.0,27666
NOAA20140401301,2014,AZ,04013,Maricopa,Winter Storm,35.1,0.0,0.0,1.9,50203
NOAA20140401302,2014,AZ,04013,Maricopa,Thunderstorm Wind,35.4,0.0,0.0,3.7,39268
NOAA20140401303,2014,AZ,04013,Maricopa,Thunderstorm Wind,38.1,0.0,0.0,8.0,15104
NOAA20140401304,2014,AZ,04013,Maricopa,Thunderstorm Wind,18.8,0.0,0.0,8.2,19466
NOAA20140401305,2014,AZ,04013,Maricopa,Flash Flood,77.1,0.0,1.13,1.5,74365
NOAA20140401306,2014,AZ,04013,Maricopa,Winter Storm,11.6,0.0,0.0,4.9,1705
NOAA20140401307,2014,AZ,04013,Maricopa,Winter Storm,22.6,0.0,0.0,11.0,11036
NOAA20140401308,2014,AZ,04013,Maricopa,Flash Flood,12.9,0.0,1.01,8.5,7463
NOAA20140401309,2014,AZ,04013,Maricopa,Winter Storm,37.4,0.0,0.0,9.9,6115
NOAA20140511900,2014,AR,05119,Pulaski,Thunderstorm Wind,55.9,0.0,0.0,4.7,145912
NOAA20140511901,2014,AR,05119,Pulaski,Tornado,62.5,1.25,0.0,2.5,4870
NOAA20140511902,2014,AR,05119,Pulaski,Thunderstorm Wind,62.3,0.0,0.0,10.6,68248
NOAA20140511903,2014,AR,05119,Pulaski,Hail,110.9,1.79,0.0,6.8,140797
NOAA20140511904,2014,AR,05119,Pulaski,Hail,119.6,1.39,0.0,11.8,59526
NOAA20140511905,2014,AR,05119,Pulaski,Hail,118.1,2.11,0.0,7.7,102322
NOAA20140511906,2014,AR,05119,Pulaski,Tornado,71.6,1.14,0.0,4.8,60492
NOAA20140511907,2014,AR,05119,Pulaski,Thunderstorm Wind,119.7,0.0,0.0,2.5,20318
